Total Unsigned Flux (Mx),GWILL (Mm),Average Gradient across PIL (G),Effective Separation (pixels),PIL Length (Mm),Label
2.42e+22,729.192,12.3631,39.9898,58.9813,1
2.4e+22,436.337,11.3548,38.2821,38.4275,1
2.41e+22,775.438,12.0475,41.0841,64.3651,1
2.44e+22,885.528,9.295919999999999,42.5332,95.2599,1
2.45e+22,1565.12,15.9287,43.4454,98.2576,1
2.44e+22,1145.59,12.5799,42.2914,91.065,1
2.45e+22,1097.6,12.7997,45.1676,85.7517,1
2.44e+22,879.3,12.0131,39.8653,73.1951,1
2.46e+22,1289.2,14.716,42.3189,87.605,1
2.48e+22,1101.82,12.2422,43.3176,90.0018,1
2.48e+22,1270.53,12.5008,46.3389,101.636,1
2.51e+22,1701.39,14.283,47.4444,119.12,1
2.54e+22,2130.38,18.5212,45.4479,115.024,1
2.58e+22,1586.18,17.9434,43.6916,88.3989,1
2.61e+22,1599.82,17.7906,43.7513,89.9248,1
2.62e+22,501.419,19.6234,41.817,25.5521,1
2.65e+22,1285.47,20.4287,44.9615,62.9245,1
2.66e+22,1487.23,17.1207,43.5163,86.8676,1
2.7e+22,981.087,19.6075,42.68899999999999,50.0363,0
2.7e+22,1222.47,20.8174,41.7153,58.7237,0
2.76e+22,1728.52,25.4506,44.0911,67.9165,0
2.79e+22,1354.64,23.0309,41.9297,58.8182,0
2.83e+22,1727.98,18.2996,43.6897,94.4272,0
2.86e+22,1956.59,20.6344,44.7992,94.822,0
2.92e+22,1895.67,21.3575,43.7905,88.7592,0
2.9e+22,2126.09,22.7899,45.9951,93.2907,0
2.94e+22,3087.06,24.5264,43.9999,125.867,0
2.99e+22,2318.24,24.1409,42.4621,96.0296,0
3.14e+22,2879.19,30.4909,41.0105,94.428,0
3.27e+22,5102.08,30.6141,39.9557,166.658,0
3.29e+22,2907.72,31.0147,42.8151,93.7531,0
3.33e+22,4046.9,22.6195,42.3155,178.912,0
3.41e+22,4761.52,25.8988,44.0266,183.851,0
3.53e+22,6027.33,30.7787,47.555,195.828,0
3.6e+22,5569.36,25.1103,46.0153,221.796,0
3.71e+22,5020.99,24.8281,44.4454,202.23,0
3.78e+22,5362.73,23.8748,44.9849,224.61900000000003,0
2.2e+22,2098.97,29.9838,58.8061,70.0036,0
2.2e+22,2145.13,27.4846,59.4888,78.0486,0
2.17e+22,2285.19,39.3735,60.6384,58.0388,0
2.12e+22,2330.56,55.1398,57.2698,42.2664,0
2.12e+22,2540.38,58.7776,55.6221,43.2202,0
2.1e+22,2790.82,54.4701,56.0924,51.2358,0
2.09e+22,2771.91,51.1349,59.5283,54.2078,0
2.11e+22,3095.99,53.0392,58.797,58.3717,0
2.07e+22,2574.82,50.5558,56.9426,50.9302,0
2.05e+22,2483.82,32.775999999999996,56.6088,75.7816,0
2.01e+22,2364.1,36.358000000000004,53.8124,65.0229,1
2.01e+22,2266.47,17.2444,55.1618,131.43200000000002,1
2.02e+22,2215.74,27.3076,54.7611,81.1401,1
2.01e+22,2446.6,22.6478,53.7994,108.028,1
2.01e+22,1935.42,32.3326,53.414,59.8597,1
2.01e+22,2517.33,28.1045,52.9252,89.5702,1
1.97e+22,2618.96,24.5995,52.9746,106.464,1
1.99e+22,2921.8,27.9035,54.1543,104.711,1
1.95e+22,2297.72,22.6613,53.2818,101.394,1
1.94e+22,2242.56,22.377,52.8396,100.217,1
1.95e+22,2272.09,18.3143,50.403,124.061,1
1.95e+22,2064.36,23.3432,47.5922,88.4351,1
1.93e+22,1575.06,32.8988,48.9754,47.8758,1
1.89e+22,946.67,25.9577,48.0796,36.4697,1
1.89e+22,865.301,21.2044,48.4029,40.8076,1
1.88e+22,835.625,29.3961,49.5116,28.4264,1
1.86e+22,890.3380000000002,30.3569,48.9172,29.329,1
1.85e+22,875.748,34.0697,49.151,25.7046,1
1.84e+22,1611.65,20.674,50.3317,77.9556,1
1.81e+22,1365.08,19.9786,49.6901,68.327,1
1.8e+22,1387.89,17.0608,50.1612,81.3494,1
1.79e+22,932.604,15.3506,48.2124,60.7536,1
1.77e+22,1199.04,14.6153,49.9714,82.0398,1
1.74e+22,795.7439999999998,11.1317,49.8772,71.4845,1
1.74e+22,813.0139999999999,12.982999999999999,51.4871,62.6214,1
1.72e+22,843.3760000000002,12.8342,51.1906,65.7132,1
1.71e+22,850.829,13.1824,50.0189,64.5428,1
1.69e+22,734.3660000000001,10.687999999999999,49.4443,68.7094,1
1.71e+22,1160.62,12.5545,50.6961,92.4468,1
1.7e+22,1082.24,11.3567,51.3166,95.2956,1
1.69e+22,1168.47,12.9652,50.2958,90.1239,1
1.69e+22,837.61,12.949000000000002,49.0736,64.6853,1
1.66e+22,990.467,14.5461,49.2485,68.0916,1
1.69e+22,1188.19,17.3663,49.2118,68.4194,1
1.68e+22,1369.81,13.5513,51.0701,101.083,1
1.68e+22,836.5169999999998,13.7909,49.496,60.6572,1
1.68e+22,990.764,15.0651,49.68899999999999,65.7655,1
1.68e+22,1229.51,10.4427,47.9202,117.739,1
1.68e+22,928.226,9.3239,47.3548,99.5534,1
1.69e+22,438.53,5.1042,46.3778,85.9155,1
1.7e+22,441.713,6.0041,47.3483,73.5686,1
1.72e+22,515.985,7.8663,49.2347,65.5944,1
1.7e+22,328.6980000000001,7.22662,51.2114,45.4843,1
1.68e+22,470.471,4.96421,53.6846,94.7726,1
1.7e+22,436.561,5.33944,52.852,81.7616,1
1.69e+22,795.2539999999998,8.47146,50.7827,93.8745,1
1.7e+22,367.4,8.50487,50.6393,43.1988,1
1.71e+22,915.975,8.2977,49.3667,110.389,1
1.71e+22,602.112,8.53176,49.1909,70.57300000000002,1
1.71e+22,825.49,9.28733,49.8557,88.8835,1
1.69e+22,555.11,8.74705,49.4636,63.4625,1
1.71e+22,379.36300000000006,13.3818,48.4223,28.3492,1
1.73e+22,915.458,9.06987,48.3379,100.934,1
1.7e+22,632.413,9.303180000000001,48.4622,67.9782,1
1.69e+22,85.8864,8.76116,46.6684,9.80309,1
1.7e+22,423.788,5.81158,46.907,72.9213,1
1.71e+22,297.901,7.72576,43.6584,38.5595,1
1.7e+22,609.116,9.77743,42.1106,62.2982,1
1.74e+22,808.691,9.54875,42.1188,84.6908,1
1.72e+22,928.002,11.5044,43.0836,80.665,1
3.68e+22,10442.1,52.2567,38.4844,199.823,0
3.76e+22,10971.1,48.6249,39.2171,225.627,0
3.83e+22,10531.7,45.5411,39.1412,231.256,0
3.86e+22,9031.21,42.6274,36.5303,211.864,0
3.88e+22,8643.07,39.7366,37.9688,217.509,0
3.93e+22,8765.18,35.3073,34.5828,248.254,0
3.94e+22,8305.08,40.1018,35.3336,207.1,0
4e+22,8979.02,42.105,39.2411,213.253,0
3.98e+22,9194.76,41.4212,36.828,221.982,0
3.98e+22,9709.87,44.0215,36.9161,220.571,0
4.09e+22,9581.09,43.1709,36.5448,221.93400000000003,1
4.2e+22,9748.73,43.9508,34.0086,221.81,1
4.31e+22,12619.0,43.9389,34.2398,287.195,1
4.36e+22,15081.1,48.5236,32.7696,310.7990000000001,1
4.46e+22,12829.9,47.1778,31.7345,271.948,1
4.54e+22,10851.5,45.6674,30.5447,237.62,1
4.61e+22,12576.0,43.972,31.7074,286.0,1
4.63e+22,12505.5,46.6454,32.1226,268.097,1
4.66e+22,11208.4,41.8336,29.2369,267.927,1
4.75e+22,10593.1,42.4599,28.8585,249.484,1
4.83e+22,9488.69,43.2896,30.2276,219.191,1
4.91e+22,10744.9,42.8527,30.7161,250.74,1
4.96e+22,9672.38,42.2511,31.0613,228.926,1
5e+22,7661.94,41.4614,30.5725,184.797,1
5.06e+22,7954.25,43.3512,31.5501,183.484,1
5.05e+22,7238.94,38.9249,32.2887,185.972,1
5.11e+22,6861.76,40.3405,33.7739,170.09599999999998,1
5.13e+22,7796.81,44.3376,32.9434,175.851,1
5.15e+22,9255.57,42.0091,35.8148,220.323,1
5.18e+22,9649.71,48.2845,34.5924,199.851,1
5.16e+22,8478.9,46.5089,36.9941,182.307,1
5.18e+22,7599.92,41.3237,37.6474,183.912,1
5.17e+22,6376.63,42.1969,35.3981,151.116,1
5.13e+22,3294.36,23.5256,34.0527,140.033,1
5.12e+22,2988.24,21.3208,33.8866,140.156,1
5.1e+22,3024.94,19.730999999999998,34.8378,153.309,1
5.05e+22,2982.07,21.6003,33.8841,138.05700000000002,1
5.02e+22,2992.65,20.7982,35.5241,143.89,1
5.02e+22,3378.08,22.730999999999998,35.7799,148.611,1
5e+22,3379.62,24.3536,36.6256,138.773,1
4.93e+22,4008.37,26.9436,38.3277,148.769,1
4.9e+22,4053.81,29.545,37.7285,137.208,1
4.9e+22,3820.14,28.6733,37.1026,133.23,1
4.93e+22,4344.15,27.2342,37.0263,159.511,1
4.96e+22,6388.74,26.769000000000002,38.0521,238.662,1
4.96e+22,5371.56,29.4943,37.2435,182.122,1
5e+22,6753.6,30.0617,38.6265,224.658,1
5e+22,6566.21,30.598000000000003,36.1308,214.596,1
5.05e+22,6071.1,31.1407,37.8461,194.957,1
5.06e+22,6179.64,29.1703,37.6711,211.847,1
5.11e+22,6894.53,34.0762,36.5488,202.327,1
5.2e+22,7508.21,34.0991,36.3484,220.188,1
5.27e+22,6099.15,46.0894,35.1239,132.333,1
5.31e+22,5408.85,26.4477,33.1274,204.511,1
5.4e+22,6670.7,27.1031,33.5233,246.123,1
5.51e+22,8666.73,28.6568,33.6335,302.432,1
5.54e+22,7778.31,29.4864,34.4318,263.793,1
5.52e+22,9533.04,26.5015,31.7925,359.717,1
5.58e+22,8129.51,24.7801,33.3681,328.066,1
5.61e+22,8793.57,25.4236,32.7078,345.88199999999995,1
5.62e+22,7839.67,24.5699,31.0363,319.076,1
5.69e+22,8594.47,20.5461,31.8726,418.302,1
5.73e+22,11145.8,26.4481,32.2,421.422,1
5.76e+22,12389.1,29.8275,32.9878,415.357,1
5.72e+22,10950.9,25.7084,31.3151,425.967,1
5.72e+22,10809.9,33.2313,31.8049,325.2920000000001,1
5.74e+22,9922.17,29.1579,31.4938,340.291,1
5.74e+22,8447.19,24.4173,30.625,345.951,1
5.79e+22,7898.04,26.8545,33.8856,294.105,1
5.76e+22,7869.85,28.9501,35.601,271.842,1
5.74e+22,9720.43,25.5609,35.0539,380.285,0
5.75e+22,9627.14,25.0339,35.2175,384.564,0
5.71e+22,6655.79,24.2444,35.2854,274.529,0
5.73e+22,6214.2,22.3757,35.9174,277.721,0
5.77e+22,5456.82,21.1727,36.664,257.72900000000004,0
5.81e+22,7874.4,26.1668,36.1966,300.931,0
5.74e+22,8844.04,21.5995,32.4361,409.456,0
3.99e+22,6299.83,41.3242,43.3895,152.44899999999996,1
4.05e+22,7353.38,41.9462,42.3851,175.305,1
4.15e+22,7566.24,36.1661,42.7726,209.208,1
4.21e+22,7537.15,40.4436,43.7171,186.362,1
4.16e+22,5926.97,36.3531,43.9332,163.039,1
4.23e+22,7611.8,30.7881,42.8584,247.232,1
4.37e+22,8408.63,37.1319,42.8906,226.453,1
4.4e+22,10009.1,37.0485,38.7331,270.161,1
4.34e+22,7903.32,29.7512,40.9931,265.647,1
4.37e+22,7147.54,31.2748,40.8446,228.54,1
4.46e+22,8509.52,30.5891,41.4405,278.188,1
4.54e+22,8806.05,28.4144,41.1802,309.915,1
4.52e+22,8266.8,26.3253,41.6379,314.025,1
4.53e+22,8408.83,25.8922,42.6484,324.763,1
4.5e+22,4691.2,30.0795,42.2844,155.96,1
4.46e+22,5265.47,35.205,42.9013,149.566,1
4.52e+22,7441.5,29.3007,44.1254,253.97,1
4.57e+22,6352.6,32.2065,44.2732,197.246,1
4.56e+22,7489.35,28.8095,42.576,259.961,1
4.58e+22,6624.85,25.818,41.8305,256.598,1
4.63e+22,5113.0,26.9555,39.3836,189.683,1
4.64e+22,5570.14,34.4363,39.9454,161.752,1
4.69e+22,6755.12,27.4401,38.5403,246.177,1
4.78e+22,7641.92,43.5204,38.3631,175.59400000000005,1
4.81e+22,8348.93,31.5367,37.6839,264.737,1
4.9e+22,6258.96,28.4085,35.7013,220.32,0
4.95e+22,6917.21,31.453000000000003,36.8556,219.922,0
5.01e+22,6616.36,27.9662,37.754,236.584,0
5.02e+22,7082.14,26.6353,37.3257,265.893,0
5.1e+22,7396.81,28.2169,36.4399,262.141,0
5.16e+22,6121.65,21.0654,36.6544,290.6020000000001,0
5.2e+22,7658.77,25.1718,36.1918,304.26,0
5.26e+22,6847.0,26.1282,35.0016,262.05400000000003,0
5.32e+22,7514.15,26.8982,36.0974,279.355,0
5.37e+22,8652.04,29.3402,35.141,294.887,0
5.38e+22,8527.42,28.4568,36.7319,299.6620000000001,0
5.37e+22,8617.93,26.4003,38.1068,326.433,0
5.36e+22,9353.16,30.2663,38.608,309.029,0
5.34e+22,8115.99,28.2212,37.8847,287.585,0
5.4e+22,9136.79,30.3795,37.5147,300.755,0
5.41e+22,9195.36,29.1692,37.3225,315.242,0
5.43e+22,8247.81,30.069000000000003,36.7382,274.296,0
5.46e+22,8999.68,31.055,38.4083,289.798,0
5.49e+22,6607.67,35.1169,38.1518,188.162,0
5.41e+22,7824.61,29.2179,36.5421,267.802,0
5.39e+22,6877.76,34.1968,35.3973,201.123,0
5.36e+22,7621.01,30.4677,36.188,250.134,0
5.44e+22,7724.84,24.7472,38.0189,312.15,0
5.43e+22,8357.81,26.6263,41.3707,313.893,0
5.48e+22,7692.06,24.9941,39.6021,307.755,0
5.56e+22,9946.43,28.7099,41.9653,346.446,0
5.58e+22,9764.49,29.8579,41.8639,327.032,0
5.48e+22,9413.68,32.7707,40.1203,287.259,0
5.44e+22,8801.6,28.0682,39.8205,313.579,0
5.39e+22,7378.26,27.5959,40.1443,267.368,0
5.33e+22,8335.96,30.7802,41.7502,270.822,0
5.29e+22,8097.96,31.4457,43.1012,257.522,0
5.31e+22,10248.6,35.0787,41.1142,292.159,0
5.28e+22,10117.4,30.3559,43.85,333.293,0
5.23e+22,9064.94,29.8944,44.285,303.232,0
5.18e+22,7320.74,29.715,43.6469,246.365,0
5.1e+22,8578.54,33.8508,44.6813,253.422,0
5.05e+22,5361.83,27.0237,45.87300000000001,198.412,0
5.03e+22,7060.31,24.3653,47.1053,289.769,0
5.07e+22,10081.9,28.3402,48.0749,355.744,0
5e+22,6376.42,27.4428,50.1272,232.353,0
5e+22,7843.84,23.3379,50.8279,336.099,0
5.01e+22,6256.83,21.3097,52.9086,293.6140000000001,0
5.02e+22,9843.7,26.7949,51.7062,367.372,0
4.86e+22,7939.1,25.3002,51.6549,313.796,0
4.98e+22,11967.9,30.7506,51.5108,389.192,0
4.94e+22,7715.74,24.9685,52.5446,309.019,0
4.92e+22,10794.0,25.1022,54.8088,430.004,0
4.87e+22,12402.5,28.0141,57.2408,442.724,0
4.82e+22,8190.28,25.7658,57.5467,317.874,0
3.18e+22,1851.98,34.1583,48.3264,54.2176,0
3.13e+22,1310.87,22.8509,45.4163,57.3664,0
3.13e+22,1108.24,18.0604,43.7284,61.3631,0
3.11e+22,938.305,18.0237,42.768,52.0595,0
3.13e+22,902.441,18.1759,41.5408,49.6504,0
3.16e+22,1349.17,25.5711,43.2972,52.7614,0
3.11e+22,549.847,33.3372,41.4853,16.4935,0
3.12e+22,553.883,23.8267,43.0373,23.2463,0
3.16e+22,1022.06,20.9093,42.8523,48.8806,0
3.17e+22,359.1869999999999,18.5144,41.7651,19.4004,0
3.23e+22,1620.82,21.6205,42.1671,74.9668,0
3.2e+22,699.927,15.1804,41.1892,46.1073,0
3.2e+22,1148.82,16.8244,39.4553,68.283,0
3.18e+22,578.61,14.4706,40.0758,39.9852,0
3.19e+22,728.727,15.7981,40.3068,46.1275,0
3.17e+22,1157.92,13.9214,39.9149,83.1757,0
3.13e+22,603.134,10.0267,38.9799,60.1528,0
3.17e+22,504.843,10.3351,39.3279,48.8474,0
3.17e+22,935.889,11.0102,40.3165,85.00200000000002,0
3.14e+22,471.866,8.84808,37.9455,53.3298,0
3.15e+22,235.719,11.512,39.0007,20.4759,0
3.15e+22,556.303,13.0498,39.1826,42.6292,0
3.14e+22,335.626,9.193710000000001,38.875,36.5061,0
3.11e+22,319.928,9.17636,37.4977,34.8644,0
3.13e+22,964.963,11.3566,38.189,84.9694,0
3.09e+22,202.168,17.595,37.3089,11.4901,0
3.07e+22,251.101,11.0447,36.9844,22.735,0
3.11e+22,219.939,12.7147,36.8093,17.298,0
3.1e+22,340.161,19.1692,38.9473,17.7452,0
3.06e+22,224.444,14.9885,38.0904,14.9744,0
3.07e+22,898.002,10.6211,38.1936,84.5489,0
3.05e+22,706.2669999999998,8.0218,36.6567,88.0434,0
3.04e+22,611.288,9.61946,37.2607,63.547,0
3.02e+22,611.596,7.21055,36.253,84.8196,0
3e+22,149.023,6.6559,36.4382,22.3896,0
3e+22,115.344,7.82705,39.8827,14.7366,0
3e+22,473.15,5.08031,39.6912,93.134,0
2.99e+22,410.906,7.268839999999999,40.4012,56.5298,0
3.01e+22,681.867,8.43423,39.1868,80.8452,0
3.04e+22,1084.01,12.0509,39.1513,89.9522,0
3e+22,744.6419999999998,13.6577,39.2102,54.5218,0
2.99e+22,436.263,14.6681,39.9015,29.7423,0
2.95e+22,755.795,14.2066,40.0184,53.2003,0
2.96e+22,881.8689999999998,23.77,41.3297,37.1001,0
2.92e+22,1224.24,19.5875,41.8747,62.50100000000001,0
2.91e+22,1219.66,15.454,39.1755,78.922,0
2.88e+22,619.512,22.445999999999998,42.0653,27.6001,0
2.89e+22,529.864,19.6597,42.2872,26.9518,0
2.94e+22,2705.7,24.3347,43.801,111.187,0
2.93e+22,2269.37,27.9541,43.2993,81.1819,0
2.95e+22,2615.43,25.838,43.592,101.224,0
2.99e+22,2587.31,29.9055,45.5168,86.5161,0
3.05e+22,4926.99,31.3171,43.2983,157.326,0
3.07e+22,3536.46,32.9878,43.2865,107.205,0
3.13e+22,4383.74,33.645,41.8343,130.29399999999998,0
3.19e+22,3887.3,36.8161,42.0578,105.587,0
3.23e+22,4163.16,39.4056,42.1602,105.649,0
3.31e+22,6830.24,43.3333,42.0553,157.621,0
3.35e+22,6553.38,36.504,38.5319,179.525,0
3.4e+22,7691.25,43.7137,41.16,175.946,0
3.43e+22,8551.03,39.2393,43.0733,217.92,0
3.54e+22,9413.09,34.3248,38.3025,274.236,0
3.59e+22,5922.57,32.5654,36.4761,181.867,0
3.72e+22,5585.8,34.5714,35.8575,161.57299999999995,0
3.77e+22,5188.37,29.0981,38.3252,178.30599999999995,0
3.86e+22,5734.38,35.1917,36.7778,162.947,0
3.9e+22,4685.62,28.3333,35.9866,165.375,0
3.97e+22,4935.33,33.7569,34.965,146.202,0
3.97e+22,5963.17,32.8772,36.721,181.377,0
3.99e+22,6108.7,35.1487,36.2591,173.796,0
4.03e+22,6584.3,41.9038,38.3393,157.129,0
4.03e+22,8431.91,38.3902,38.4749,219.637,0
4.05e+22,6601.76,39.0048,38.0403,169.255,1
4.07e+22,6162.2,38.8136,36.0797,158.764,1
2.73e+22,5134.46,24.8475,86.6257,206.639,1
2.71e+22,4023.28,24.0097,83.9583,167.56900000000005,1
2.82e+22,6525.53,23.693,86.50299999999999,275.42,1
2.84e+22,5368.39,24.3138,88.916,220.796,1
2.83e+22,4790.45,20.6104,82.77,232.429,1
2.85e+22,2399.1,16.7384,80.7718,143.329,1
2.92e+22,3112.94,19.747,80.9999,157.641,1
2.93e+22,3623.49,28.5467,77.7633,126.932,1
2.96e+22,4324.9,27.1145,78.2456,159.505,1
3.03e+22,7093.03,32.5219,74.7529,218.1,1
3.04e+22,6555.07,27.4365,77.3041,238.918,1
3.05e+22,5176.59,31.0658,76.638,166.63299999999995,1
3.06e+22,5725.23,25.8226,76.9822,221.71400000000003,1
3.06e+22,5484.0,24.8711,80.5205,220.497,1
3.07e+22,5389.99,22.9142,79.4234,235.225,1
3.02e+22,5129.35,18.1901,79.5836,281.986,1
3.05e+22,4435.21,19.5475,77.2421,226.894,1
3.04e+22,4659.42,19.3015,78.3564,241.402,1
3.05e+22,4505.7,16.4305,77.5795,274.228,1
3.02e+22,3667.33,17.3902,81.0604,210.885,1
3.05e+22,4039.36,17.6561,80.4702,228.78,1
3.05e+22,4454.76,16.8824,86.5896,263.87,1
3.04e+22,3134.58,12.6473,84.0889,247.846,1
3.08e+22,6343.6,15.3709,86.9071,412.702,1
3.1e+22,3035.99,15.3891,88.1906,197.282,1
3.12e+22,1584.33,12.3598,85.4626,128.184,1
3.1e+22,2008.85,14.8657,84.1362,135.13299999999998,1
3.09e+22,1977.56,16.0028,83.2006,123.576,1
3.12e+22,1324.64,13.0858,84.7982,101.227,1
3.1e+22,1047.58,11.9352,87.2678,87.7719,1
3.08e+22,1108.31,14.477,85.7833,76.5568,1
3.12e+22,1095.49,15.9671,85.7803,68.6092,1
3.18e+22,1561.56,18.9772,83.2952,82.2861,1
3.11e+22,1577.33,16.8333,83.5332,93.7027,1
3.14e+22,1829.26,13.4304,83.3225,136.203,0
3.14e+22,2141.31,15.11,80.1782,141.715,0
3.18e+22,2476.48,14.6624,80.9204,168.9,0
3.19e+22,1265.75,21.1643,78.8818,59.806,0
3.19e+22,1699.42,16.0306,79.8683,106.011,0
3.17e+22,1492.66,19.2052,77.9115,77.7219,0
3.2e+22,1226.6,17.3459,80.4307,70.7139,0
3.2e+22,1032.06,20.4226,81.1454,50.5353,0
3.19e+22,830.8380000000002,23.3554,75.7447,35.5737,0
3.17e+22,946.505,20.4764,76.2551,46.2242,0
3.16e+22,1335.78,25.0506,77.413,53.3234,0
3.15e+22,985.187,26.0321,78.2454,37.8451,0
3.12e+22,1084.28,22.53,82.5248,48.12600000000001,0
3.11e+22,1264.61,28.015,81.0135,45.1404,0
3.11e+22,1242.6,29.4584,85.3638,42.1815,0
3.07e+22,1296.55,23.7199,84.6168,54.6608,0
3.1e+22,1565.26,18.8336,81.6771,83.1101,0
3.08e+22,1494.34,18.2213,80.991,82.0108,0
3.04e+22,1003.34,29.0724,78.6293,34.5118,0
3.03e+22,917.69,24.1836,82.2809,37.9468,0
3.04e+22,777.753,18.8101,84.8144,41.3476,0
3.01e+22,1126.73,13.9199,88.899,80.9437,0
3.06e+22,1250.57,20.2633,92.1027,61.7158,0
3.04e+22,1021.36,17.7846,89.4343,57.4296,0
3.03e+22,1332.0,17.1031,93.3647,77.8806,0
3.05e+22,880.613,20.6265,101.748,42.6933,0
2.95e+22,1022.1,26.267,100.848,38.9119,0
2.91e+22,1227.52,19.6987,95.5244,62.3147,0
2.96e+22,1059.29,24.7811,99.7037,42.7457,0
2.94e+22,1313.49,25.0434,103.807,52.4486,0
2.87e+22,2017.09,23.6046,102.562,85.4531,0
2.93e+22,1024.25,21.8672,106.754,46.8394,0
2.85e+22,1020.08,13.3927,105.99,76.1672,0
2.83e+22,937.784,15.4064,107.833,60.8698,0
2.8e+22,707.8480000000002,21.0794,113.578,33.5801,0
2.79e+22,1298.25,16.7656,113.741,77.4355,0
2.78e+22,2527.42,24.1244,115.595,104.766,0
2.85e+22,3517.23,28.5912,120.406,123.018,0
3.66e+22,3629.02,31.6525,49.9121,114.652,0
3.75e+22,5192.21,34.0797,48.3033,152.355,0
3.82e+22,4796.45,39.4682,45.3448,121.527,0
3.9e+22,5220.08,36.4513,44.7519,143.207,0
4e+22,6311.75,45.8753,43.5718,137.585,0
4.02e+22,6359.31,37.0186,43.4921,171.787,0
4.11e+22,6158.86,32.0057,43.6565,192.43,0
4.17e+22,5858.21,36.9221,40.8552,158.664,0
4.16e+22,6515.15,40.833,40.586,159.556,0
4.17e+22,6255.5,35.3376,39.5833,177.021,0
4.16e+22,6581.32,35.2729,40.995,186.583,0
4.15e+22,5827.4,31.9551,40.0993,182.362,0
4.17e+22,5897.13,31.3971,41.3621,187.824,0
4.13e+22,5908.51,34.3596,40.1979,171.96099999999996,0
4.15e+22,5958.82,30.5582,40.4782,194.999,0
4.16e+22,7548.87,25.8043,40.528,292.543,0
4.12e+22,4792.34,30.3724,40.4023,157.786,0
4.1e+22,4772.58,28.0091,40.5169,170.394,0
4.1e+22,5545.24,28.5803,39.3397,194.023,0
4.05e+22,5197.6,24.4122,40.0297,212.91,0
3.98e+22,4266.98,24.2736,42.1314,175.787,0
4.04e+22,4926.19,28.4066,41.9552,173.417,0
4e+22,4317.49,24.055,42.209,179.484,0
3.99e+22,4818.28,29.5361,40.2057,163.132,0
4.01e+22,4751.59,34.4775,39.216,137.817,0
4.03e+22,4153.73,28.8101,40.0348,144.17600000000004,0
4.06e+22,4402.28,32.9628,39.8607,133.553,0
4.13e+22,3710.99,45.9326,39.7488,80.7921,0
4.11e+22,5036.37,29.5794,39.8714,170.266,0
4.13e+22,4926.35,28.506,39.0348,172.81799999999996,0
4.14e+22,4704.16,24.4344,39.9376,192.522,0
4.13e+22,4781.63,26.5273,39.7112,180.253,0
4.19e+22,4801.82,25.9593,39.3193,184.975,0
4.17e+22,4975.19,27.1018,40.5169,183.574,0
4.19e+22,4300.91,25.9147,40.3501,165.96400000000003,0
4.18e+22,4675.6,22.58,43.276,207.068,0
4.1e+22,3318.59,19.3292,43.5707,171.688,0
4.1e+22,2951.33,19.1265,43.646,154.306,0
4.08e+22,2579.84,17.6038,46.0611,146.55,0
4.09e+22,4221.1,22.5397,45.6116,187.274,0
4.03e+22,3128.03,16.5043,45.6554,189.528,0
4.05e+22,3713.3,20.0502,46.8286,185.2,0
4.02e+22,2971.63,17.3068,47.36600000000001,171.703,0
3.99e+22,3678.18,17.7011,48.8604,207.794,0
3.96e+22,3322.41,18.4477,49.6526,180.09900000000005,0
3.92e+22,2780.18,16.061,48.7721,173.101,0
3.89e+22,1850.62,17.4038,48.6016,106.334,0
3.86e+22,2503.57,13.3331,49.8166,187.771,0
3.82e+22,1879.68,17.766,48.4637,105.802,0
3.77e+22,2197.84,12.9196,49.3505,170.11700000000005,0
3.73e+22,1760.16,14.3683,50.0313,122.503,0
3.7e+22,1966.59,18.6906,49.8042,105.218,0
3.7e+22,3645.39,16.7019,53.2502,218.262,0
3.66e+22,1912.76,17.2231,51.6391,111.058,0
3.63e+22,2154.99,17.9705,51.1856,119.918,0
3.57e+22,1964.3,18.6996,50.6488,105.045,0
3.54e+22,2426.18,19.5623,51.9915,124.023,0
3.52e+22,1793.7,18.4961,52.215,96.9771,0
3.49e+22,1842.95,14.9457,51.9269,123.31,0
3.44e+22,1816.25,18.6052,53.1003,97.6203,0
3.39e+22,1989.69,16.9597,54.5532,117.319,0
3.39e+22,1646.66,14.8002,55.5445,111.259,0
3.37e+22,2051.67,15.4512,56.511,132.784,0
3.35e+22,3087.29,18.7876,55.9742,164.326,0
3.29e+22,2390.03,14.7048,56.4631,162.534,0
3.3e+22,2640.21,20.1638,56.8604,130.938,0
3.26e+22,2627.67,18.4045,56.4788,142.773,0
3.23e+22,3139.29,23.9518,58.9186,131.067,0
3.19e+22,2819.43,22.5216,59.1538,125.188,0
3.14e+22,2368.84,23.296999999999997,61.2893,101.68,0
3.13e+22,2278.19,21.932,62.3387,103.875,1
3.07e+22,2467.84,20.6141,61.7771,119.716,1
3.05e+22,1835.1,19.287,63.7835,95.1469,1
3.06e+22,1713.06,20.6667,61.9029,82.8899,1
3.01e+22,1227.4,17.7661,62.1083,69.0864,1
2.98e+22,1593.4,19.0227,59.9553,83.7633,1
2.89e+22,1043.35,15.2603,61.9321,68.3699,1
2.16e+22,6156.64,37.615,65.6255,163.675,0
2.13e+22,6138.71,37.3892,64.6792,164.18400000000003,0
2.19e+22,6080.41,36.382,64.9017,167.127,0
2.17e+22,4455.81,35.7225,67.0473,124.734,0
2.12e+22,4084.87,37.2401,64.212,109.69,0
2.09e+22,3369.47,34.9871,66.1404,96.3061,0
1.99e+22,4180.69,28.7473,62.1896,145.429,0
2e+22,2734.71,32.8268,61.7344,83.3073,0
