Total Unsigned Flux (Mx),GWILL (Mm),Average Gradient across PIL (G),Effective Separation (pixels),PIL Length (Mm),Label
2.35e+22,1376.07,28.5018,84.8552,48.2801,0
2.39e+22,1040.7,22.0359,84.764,47.2273,1
2.4e+22,1326.29,14.2542,86.4045,93.0457,1
2.4e+22,1635.58,17.4453,84.9706,93.7546,1
2.44e+22,2390.2,19.5867,83.3273,122.032,1
2.47e+22,2242.4,21.0404,85.2551,106.576,1
2.47e+22,2388.77,20.379,83.2645,117.217,1
2.49e+22,2485.78,26.088,86.1554,95.2843,1
2.48e+22,3352.4,21.627,87.0458,155.01,1
2.52e+22,2842.59,24.8335,81.1128,114.466,1
2.51e+22,3560.17,23.848000000000003,80.4932,149.286,1
2.5e+22,2330.99,18.4099,79.021,126.616,1
2.47e+22,2367.83,19.0172,81.1433,124.51,1
2.46e+22,1902.35,15.052,81.7223,126.385,1
2.42e+22,1649.31,16.2383,84.8035,101.569,1
2.39e+22,1556.06,18.6654,84.4093,83.3658,1
2.38e+22,1584.25,19.3423,84.2615,81.906,1
2.38e+22,2524.99,27.8441,87.5126,90.6833,1
2.38e+22,1694.65,41.8428,88.5748,40.5003,1
2.39e+22,1817.99,34.9497,87.9818,52.0173,1
2.36e+22,1832.09,39.5174,88.58,46.3615,1
2.35e+22,1842.1,44.2427,84.4215,41.6362,1
2.35e+22,4630.8,73.8881,86.50399999999998,62.6732,1
2.4e+22,4676.49,90.4078,84.6378,51.7266,1
2.39e+22,3903.73,86.9586,84.0903,44.8918,1
2.42e+22,4697.78,82.9396,86.9007,56.64100000000001,1
2.46e+22,3508.03,73.2556,87.2899,47.8876,1
2.46e+22,3735.94,90.7453,88.5174,41.1695,1
2.45e+22,2170.07,66.8985,92.8266,32.4382,1
2.46e+22,4328.77,89.4653,93.7051,48.3849,1
2.49e+22,3650.23,82.8358,93.3403,44.0659,1
2.48e+22,2722.85,64.3126,91.0654,42.3377,1
2.47e+22,2896.72,72.7743,87.0092,39.8041,1
2.48e+22,3124.48,93.6503,87.7241,33.3633,1
8.83e+21,3080.88,38.8888,66.5692,79.2227,0
9.61e+21,2246.22,29.7995,54.1293,75.3779,0
1e+22,1403.4,20.7607,58.8536,67.5991,0
1.05e+22,1703.96,19.1934,59.9307,88.7783,0
1.08e+22,1607.27,14.0238,58.2462,114.61,0
1.12e+22,4517.67,40.1403,58.9364,112.547,0
1.32e+22,1766.73,19.6871,52.9189,89.7406,0
1.45e+22,4223.65,30.9861,52.0131,136.308,0
1.55e+22,4779.85,50.8873,51.1624,93.9302,0
1.69e+22,3456.77,30.7627,48.565,112.369,0
1.69e+22,3335.77,40.836,47.0449,81.6869,0
1.75e+22,4124.41,37.9239,46.6387,108.755,0
1.88e+22,2014.86,19.0133,47.1206,105.971,0
1.9e+22,3285.92,24.5037,45.0595,134.099,0
1.99e+22,3238.76,28.8331,49.4804,112.328,0
2.08e+22,4421.59,36.4007,51.0649,121.47,0
2.17e+22,5345.13,35.9607,50.5922,148.638,0
2.23e+22,6037.18,30.0239,48.8295,201.079,0
2.24e+22,5283.55,37.5604,46.5119,140.668,0
2.27e+22,6584.41,37.4333,47.5388,175.89700000000005,0
2.33e+22,3944.66,33.437,49.1947,117.973,0
2.31e+22,5353.68,38.4038,47.7936,139.405,0
2.31e+22,5991.61,36.3796,46.3952,164.697,0
2.32e+22,4877.47,46.9986,46.2607,103.779,0
2.34e+22,5244.72,39.0799,46.9799,134.205,1
2.33e+22,3511.42,45.1204,48.2576,77.8233,1
2.33e+22,3369.58,35.8378,46.1589,94.0231,1
2.33e+22,3237.07,43.2299,49.0763,74.8803,1
2.33e+22,2130.44,28.9998,52.5959,73.4639,1
2.31e+22,1632.43,33.9332,52.6479,48.1072,1
2.35e+22,1820.0,29.6546,49.7208,61.3733,1
2.38e+22,686.79,28.2703,52.1231,24.2937,1
2.39e+22,854.078,30.6421,50.5601,27.8727,1
2.45e+22,692.8560000000001,21.6811,48.9851,31.9567,1
2.47e+22,1868.6,22.2151,50.1493,84.1139,1
2.53e+22,2479.62,19.8756,47.7013,124.757,1
2.55e+22,991.514,22.2366,48.4828,44.5893,1
2.57e+22,1439.65,20.1103,47.515,71.5875,1
2.55e+22,829.9010000000002,13.9722,45.7163,59.3966,1
2.58e+22,622.134,20.995,47.6893,29.6325,1
2.59e+22,998.212,14.9978,52.8592,66.5572,1
2.58e+22,826.199,10.6642,54.89100000000001,77.4741,1
2.55e+22,643.832,12.9377,53.1443,49.764,1
2.53e+22,902.047,12.6111,53.758,71.528,1
2.47e+22,956.183,11.5279,56.642,82.9451,1
2.44e+22,296.816,12.7919,61.7437,23.2034,1
2.45e+22,267.918,11.4011,61.2256,23.4993,1
2.42e+22,1529.69,9.40444,59.4406,162.656,1
2.38e+22,219.099,8.441130000000001,64.0159,25.9561,1
2.36e+22,993.287,19.4456,65.2301,51.0803,1
2.36e+22,509.0630000000001,42.5677,63.4202,11.9589,1
2.32e+22,1397.54,11.4155,65.8368,122.425,1
3.12e+21,1750.0,30.4578,89.3129,57.4567,1
3.37e+21,1906.14,33.1955,90.5065,57.4217,1
3.56e+21,1604.18,22.22,89.5177,72.1955,1
3.66e+21,1128.79,21.1361,85.1666,53.4058,1
3.95e+21,1173.17,28.1659,81.5974,41.6523,1
4.14e+21,965.7,18.9953,78.2887,50.8389,1
4.62e+21,1632.48,53.8436,67.1419,30.3189,1
4.93e+21,1087.62,45.9347,59.6242,23.6776,1
5.37e+21,1807.39,39.7697,59.6385,45.4463,1
6.39e+21,1952.13,46.1271,55.0546,42.3206,1
6.87e+21,2156.48,44.5235,51.1961,48.4346,1
7.02e+21,1356.43,39.1389,48.6811,34.6569,0
7.23e+21,1295.59,34.4619,47.4919,37.5949,0
7.77e+21,1039.88,37.9023,42.3898,27.4358,0
8.6e+21,1566.32,30.6429,45.5549,51.1152,0
8.55e+21,1020.8,29.9611,47.1532,34.0708,0
8.97e+21,1185.33,47.4781,44.4418,24.9658,0
9.38e+21,1413.71,38.9503,42.2325,36.2953,0
9.89e+21,1504.19,43.501000000000005,40.8709,34.5784,0
1.04e+22,1449.09,32.5348,39.9332,44.5398,0
1.04e+22,1134.87,27.1621,42.9835,41.7814,0
1.03e+22,618.216,14.296,47.0842,43.244,0
1.03e+22,712.8889999999999,16.687,45.553,42.7212,0
1.03e+22,816.2810000000002,18.4152,43.7633,44.3265,0
1.04e+22,673.08,12.0148,44.5745,56.0209,0
1.03e+22,853.743,10.8223,48.2311,78.8874,0
9.97e+21,274.464,6.57844,49.2502,41.7218,0
9.96e+21,163.767,8.54882,52.6035,19.1567,0
1.01e+22,227.573,8.31427,62.6106,27.3714,0
1e+22,264.023,9.0213,55.2806,29.2666,0
1.01e+22,313.626,11.9855,59.2405,26.1671,0
1.05e+22,332.922,14.6394,58.6036,22.7415,0
1.11e+22,701.375,21.1911,51.5525,33.0976,0
1.19e+22,631.006,20.6604,53.4561,30.5418,0
1.24e+22,1051.87,27.7203,54.3439,37.9458,0
1.36e+22,1584.99,30.3347,48.9338,52.2501,0
1.42e+22,2215.83,37.0128,48.8354,59.8667,0
1.48e+22,1041.14,28.3176,43.4356,36.7667,0
1.54e+22,1646.09,37.0453,41.959,44.4346,0
1.6e+22,1543.58,30.1914,41.2014,51.1266,0
1.67e+22,2435.19,37.7809,41.1302,64.4556,0
1.69e+22,2791.03,33.4102,39.3929,83.5383,0
1.77e+22,2582.25,33.7027,41.0656,76.6186,0
1.86e+22,1779.44,32.9743,36.5274,53.9644,0
1.88e+22,2284.82,30.1112,36.7212,75.8795,0
1.9e+22,2729.73,34.2626,36.8188,79.6707,0
1.91e+22,2044.77,27.7226,34.0073,73.7582,0
2e+22,2033.25,26.9225,33.1156,75.5224,0
2.07e+22,1344.09,28.9935,33.5635,46.3584,0
2.1e+22,2301.59,35.1408,35.2936,65.4961,0
2.11e+22,1966.29,32.2501,33.0261,60.9701,0
2.13e+22,1197.99,25.7549,31.7469,46.515,0
2.13e+22,2560.53,33.0815,34.4472,77.4008,0
2.13e+22,1988.52,28.6343,33.6175,69.4453,0
2.08e+22,1552.64,19.6184,33.5813,79.1419,0
2.06e+22,1609.22,23.835,39.7894,67.5149,0
2.05e+22,1357.07,20.1649,42.9919,67.2988,0
2.02e+22,1319.03,21.6074,45.8948,61.0453,0
2.05e+22,1498.67,19.8899,44.7071,75.3482,0
1.99e+22,1620.52,23.5119,43.6754,68.9234,0
1.97e+22,1795.15,19.5096,82.2841,92.0137,0
1.99e+22,1690.42,20.2963,84.2341,83.2869,0
1.96e+22,846.0939999999998,30.1656,82.9392,28.0483,0
1.95e+22,959.914,24.4102,79.4785,39.3243,0
1.92e+22,464.73800000000006,21.7688,75.161,21.3488,0
1.95e+22,812.9780000000002,23.0921,77.4525,35.2059,0
1.95e+22,408.881,22.7964,73.0053,17.9362,0
1.97e+22,479.907,32.3684,75.3097,14.8264,0
1.97e+22,832.512,19.923,73.2198,41.7865,0
1.97e+22,762.7610000000002,32.7886,76.1452,23.263,0
1.96e+22,540.514,18.5812,69.2799,29.0893,0
1.93e+22,853.1260000000002,16.0489,71.612,53.1579,0
1.93e+22,451.984,15.8037,66.7127,28.5999,0
1.92e+22,419.788,12.2076,66.5061,34.3874,0
1.94e+22,596.42,22.9499,67.2052,25.9879,0
1.92e+22,419.706,14.5916,71.5577,28.7635,0
1.93e+22,356.405,11.1141,68.7364,32.0678,0
1.93e+22,324.857,11.8443,66.6188,27.4273,0
1.92e+22,284.613,11.3868,63.7625,24.995,0
1.93e+22,235.876,15.6648,63.4017,15.0577,0
1.92e+22,190.628,16.6323,60.3827,11.4613,0
1.94e+22,523.258,24.3464,60.6517,21.4922,0
1.93e+22,270.005,14.4516,63.1156,18.6834,0
1.95e+22,104.803,7.493939999999999,58.1184,13.9851,0
1.92e+22,163.952,13.8819,55.2718,11.8105,0
1.91e+22,237.931,12.6088,59.1791,18.8702,0
1.89e+22,120.383,25.8927,56.2757,4.64932,0
1.88e+22,142.889,26.1164,54.9448,5.47123,0
1.88e+22,296.426,13.6226,56.7294,21.7599,0
1.86e+22,97.4043,10.7258,58.0393,9.08131,0
1.84e+22,133.64600000000002,19.6741,63.3691,6.79298,0
1.84e+22,157.914,10.3595,59.9286,15.2434,0
1.84e+22,249.323,14.7734,65.3556,16.8765,0
1.84e+22,259.97700000000003,18.8299,62.1779,13.8066,0
1.85e+22,387.729,18.5239,61.0774,20.9313,0
1.84e+22,334.11,15.8434,63.0348,21.0883,0
1.85e+22,361.255,21.5116,62.9421,16.7935,0
1.85e+22,421.506,19.0626,62.6856,22.1117,0
1.84e+22,491.584,17.0363,65.3863,28.8551,0
1.85e+22,297.018,13.2749,62.9058,22.3744,0
1.85e+22,164.071,10.8552,61.2706,15.1145,0
1.87e+22,191.266,7.0739399999999995,65.1317,27.0381,0
1.84e+22,231.45,18.4528,61.9209,12.5428,0
1.84e+22,521.4730000000002,16.5721,67.8603,31.4669,0
1.83e+22,266.286,28.8022,64.8037,9.24533,0
1.8e+22,67.2114,7.3712800000000005,64.1622,9.11801,0
1.78e+22,50.0716,9.83553,64.8949,5.09089,0
1.78e+22,164.83900000000003,8.73475,63.2789,18.8716,0
1.78e+22,186.656,10.4613,61.7511,17.8425,0
1.76e+22,361.714,22.8749,58.9867,15.8127,0
1.75e+22,239.123,14.5515,59.7829,16.4329,0
1.74e+22,224.57,18.1213,57.5898,12.3926,0
1.73e+22,397.654,15.8618,57.9609,25.0699,0
1.71e+22,370.696,12.7184,59.448,29.1464,0
1.7e+22,777.957,24.4928,59.592,31.7627,0
1.7e+22,175.609,7.91643,64.748,22.1828,0
1.68e+22,185.155,14.8736,66.947,12.4486,0
1.69e+22,337.991,25.1988,66.4935,13.413,0
1.64e+22,345.885,23.2337,66.2605,14.8872,0
1.64e+22,586.375,48.0139,66.7443,12.2126,0
1.62e+22,262.461,34.7749,70.3185,7.54743,0
1.6e+22,406.643,41.9817,69.1348,9.68619,0
1.6e+22,343.415,45.8869,72.6414,7.48394,0
1.57e+22,305.915,21.1231,72.1793,14.4825,0
1.42e+22,2734.11,23.747,47.2941,115.135,0
1.39e+22,2260.77,22.3319,47.4808,101.235,0
1.38e+22,2013.55,19.1189,48.4481,105.317,0
1.35e+22,1998.97,25.0164,49.2195,79.9063,0
1.34e+22,1573.08,21.4314,50.0412,73.4009,0
1.32e+22,1891.68,18.2739,48.3548,103.518,0
1.29e+22,1272.62,16.505,52.8981,77.1051,0
1.26e+22,1188.47,15.1724,56.3338,78.3311,0
1.25e+22,1751.51,16.2718,58.8708,107.641,0
1.2e+22,1538.97,16.9785,58.7325,90.6422,0
1.18e+22,1114.1,17.777,59.9967,62.6709,0
1.13e+22,1273.67,32.833,60.2124,38.7924,0
1.12e+22,1923.35,23.0055,61.4777,83.604,0
1.13e+22,1505.47,29.5861,62.1402,50.8844,0
1.1e+22,1302.79,22.6473,61.2624,57.5251,0
1.08e+22,1435.77,28.3506,68.29,50.6432,0
1.07e+22,1606.47,28.3172,67.4438,56.7313,0
1.07e+22,1657.35,15.5548,68.57300000000001,106.549,0
1.06e+22,1628.05,23.4703,68.4128,69.3665,0
1.06e+22,1710.74,18.4956,66.1034,92.4942,0
1.05e+22,809.799,16.6801,64.6334,48.5488,0
1.03e+22,984.219,12.6421,65.9115,77.8525,0
1.05e+22,1284.96,13.3342,67.9791,96.3655,0
1.04e+22,510.652,11.2599,63.0723,45.3514,0
1.05e+22,887.795,15.6762,63.2222,56.6333,0
1.04e+22,695.7589999999999,18.3627,64.1801,37.8898,0
1.02e+22,562.37,15.0577,65.3434,37.3477,0
1.02e+22,556.7090000000002,20.1204,65.6634,27.6689,0
1.02e+22,620.02,21.2664,60.8218,29.1549,0
1.01e+22,407.293,11.7996,61.5885,34.5175,0
1.01e+22,371.562,15.0363,64.9111,24.711,0
9.94e+21,283.576,12.1963,66.2254,23.251,0
9.87e+21,381.017,10.6884,62.9606,35.6477,0
9.89e+21,193.948,8.01721,63.4318,24.1914,0
9.93e+21,330.577,9.682889999999999,59.3546,34.1403,0
9.95e+21,223.181,6.51788,60.2085,34.2414,0
1e+22,342.417,10.5267,59.4707,32.5284,0
1.01e+22,340.1140000000001,9.02115,57.2361,37.7019,0
9.92e+21,346.272,11.0744,58.5536,31.2678,0
9.89e+21,1019.01,8.14039,55.7865,125.179,0
1e+22,277.807,8.22463,56.5713,33.7775,0
1.19e+22,769.8760000000002,8.202169999999999,42.2344,93.8625,0
9.96e+21,190.766,10.9084,54.9053,17.488,0
9.92e+21,138.274,8.64005,55.0376,16.0038,0
9.82e+21,168.18099999999995,5.87796,55.7024,28.6121,0
9.82e+21,321.276,8.58894,57.1851,37.4058,0
9.83e+21,222.987,6.20726,57.2122,35.9236,0
9.81e+21,382.776,8.1969,58.1663,46.6977,0
9.81e+21,189.736,15.1089,55.6771,12.5579,0
9.52e+21,304.882,9.32756,55.3252,32.6861,0
9.52e+21,439.597,16.1382,58.9001,27.2395,0
9.17e+21,8.54931,9.0,51.49800000000001,1.00695,0
5.22e+22,9884.32,36.4863,45.8135,270.905,1
5.22e+22,9791.05,31.5662,46.7291,310.175,1
5.24e+22,10000.4,32.6846,43.3022,305.966,1
5.21e+22,9156.58,26.5566,43.9,344.795,1
5.24e+22,9041.29,34.704,47.4368,260.526,1
5.25e+22,9877.58,31.549,46.104,313.087,1
5.24e+22,9186.77,28.283,44.6197,324.816,1
5.23e+22,7808.63,29.7346,45.3612,262.611,0
5.25e+22,8409.59,31.4728,48.4437,267.202,0
5.26e+22,7850.08,31.6176,47.9978,248.282,0
5.27e+22,7773.88,30.5998,48.6027,254.05,0
5.3e+22,7664.08,34.496,46.3727,222.173,0
5.37e+22,8550.47,34.0564,45.9199,251.068,0
5.39e+22,8808.15,29.0603,44.9006,303.099,0
5.43e+22,8282.88,32.461,43.0123,255.164,0
5.5e+22,7412.29,29.4775,45.2496,251.456,0
5.52e+22,7213.37,29.7348,43.3048,242.59,0
5.48e+22,5996.26,28.0338,46.4531,213.894,0
5.43e+22,5717.66,27.1713,45.755,210.43,0
5.38e+22,5125.05,22.8548,46.6585,224.24400000000003,0
5.35e+22,5290.21,22.6479,44.8585,233.585,0
5.39e+22,5423.4,20.9835,43.7808,258.46,0
5.38e+22,4785.81,19.0827,44.4885,250.793,0
5.37e+22,4316.71,17.5807,42.8925,245.537,0
5.37e+22,4379.86,17.8067,43.2898,245.967,0
5.35e+22,4094.63,20.9276,42.3364,195.657,0
5.36e+22,4171.84,19.2451,43.161,216.774,0
5.3e+22,3726.13,18.7037,40.8306,199.219,0
5.35e+22,4186.13,20.4325,40.7336,204.876,0
5.37e+22,5961.45,22.9838,41.6358,259.376,0
5.4e+22,5858.45,23.0379,40.8842,254.296,0
5.44e+22,6811.76,23.3092,39.0588,292.235,0
5.46e+22,5702.3,22.2613,39.7825,256.153,0
5.46e+22,7218.84,23.79,39.2224,303.44,0
5.48e+22,6342.36,21.1125,38.5578,300.408,0
5.49e+22,5935.41,24.6108,40.881,241.171,0
5.45e+22,5973.11,19.1431,38.9831,312.024,0
5.43e+22,4821.33,17.9119,39.2978,269.16900000000004,0
5.43e+22,4607.73,16.5979,37.7506,277.60900000000004,0
5.44e+22,4756.55,15.3221,39.5745,310.437,0
5.4e+22,4420.69,15.7142,37.6461,281.318,0
5.44e+22,4449.18,17.5773,39.0554,253.121,0
5.46e+22,4464.09,14.6764,36.8882,304.168,0
5.53e+22,5807.75,16.3317,39.5285,355.612,0
5.53e+22,5595.12,19.5821,39.355,285.726,0
5.53e+22,7611.35,17.9215,40.7136,424.705,0
5.53e+22,5781.63,19.4053,40.117,297.941,0
5.5e+22,5444.66,18.0572,38.6133,301.523,0
5.48e+22,6046.7,18.6844,39.4477,323.623,0
5.4e+22,6509.77,21.0393,36.1796,309.41,0
5.32e+22,5661.28,25.9611,38.0121,218.068,0
5.28e+22,6358.55,22.963,39.7299,276.904,0
5.25e+22,6438.0,21.1655,41.2435,304.1740000000001,0
5.12e+22,7637.13,25.0104,43.1694,305.358,0
5.06e+22,7132.87,26.5884,43.649,268.27,0
5e+22,8325.82,23.4538,43.243,354.98800000000006,0
4.95e+22,8537.55,24.715,41.435,345.44,0
4.91e+22,9208.58,23.9612,42.3057,384.312,0
4.87e+22,8798.75,24.3819,41.3358,360.872,0
4.83e+22,7454.55,26.6572,40.7826,279.645,0
4.79e+22,7005.25,26.9689,42.1949,259.753,0
4.79e+22,6481.44,28.5271,44.8608,227.203,0
3.43e+22,4763.96,23.503,51.1423,202.696,0
3.4e+22,5033.26,20.0746,51.7873,250.728,0
3.4e+22,3436.64,22.5716,51.3161,152.255,0
3.43e+22,3141.48,19.2081,51.2354,163.55,0
3.37e+22,2526.68,16.1869,52.9725,156.094,0
3.37e+22,2495.11,14.7207,52.9357,169.497,0
3.39e+22,3483.53,13.9779,50.9125,249.217,0
3.4e+22,3350.16,15.4757,52.3356,216.479,0
3.41e+22,2375.89,13.9782,52.9519,169.97099999999998,0
3.39e+22,1404.86,12.83,52.831,109.498,0
3.43e+22,2347.5,14.9432,52.0918,157.095,0
3.43e+22,2196.83,14.571,50.3727,150.767,0
3.4e+22,1712.16,12.5031,50.8048,136.939,0
3.4e+22,1756.78,12.2435,49.7279,143.487,0
3.39e+22,1272.72,14.4122,50.9718,88.3087,0
3.42e+22,1207.9,16.0054,48.3817,75.4684,0
3.43e+22,1667.32,17.8904,51.5996,93.1963,0
3.42e+22,2010.59,13.5605,52.1729,148.268,0
3.42e+22,1473.41,13.9851,51.773,105.356,0
3.42e+22,1895.68,13.1012,54.144,144.695,0
3.41e+22,1541.47,14.7999,52.2667,104.154,0
3.44e+22,1171.35,14.243,53.5406,82.2407,0
3.44e+22,1599.68,16.1798,50.9829,98.8689,0
3.46e+22,1882.57,11.0046,50.714,171.071,0
3.45e+22,1583.53,11.3985,50.6147,138.924,0
3.46e+22,1786.2,14.8975,50.2077,119.899,0
3.49e+22,1682.5,15.8557,50.566,106.113,0
3.49e+22,1622.65,16.2534,48.7061,99.8346,0
3.48e+22,1441.98,16.3567,47.1221,88.1582,0
3.51e+22,2005.7,16.1055,48.4096,124.535,0
3.5e+22,1706.98,17.1733,45.8799,99.3971,0
3.49e+22,1830.86,18.887,46.2247,96.9378,0
3.52e+22,1590.15,19.6267,45.7666,81.0196,0
3.53e+22,1676.06,18.9686,45.4764,88.3596,0
3.53e+22,1630.08,21.0564,44.8896,77.415,0
3.58e+22,1944.21,23.026999999999997,45.5185,84.4319,0
3.58e+22,1433.4,23.3932,45.6457,61.2744,0
3.59e+22,1568.5,26.2984,44.5656,59.6425,0
3.56e+22,1491.28,27.6347,44.1321,53.9641,0
3.58e+22,1484.56,28.7787,45.3173,51.5855,0
3.56e+22,630.281,19.5258,46.0546,32.2794,0
3.52e+22,791.424,18.2299,43.6246,43.4135,0
3.52e+22,792.1189999999998,20.709,45.1676,38.25,0
3.5e+22,883.66,16.2243,46.82899999999999,54.4652,0
3.47e+22,701.323,19.486,48.1885,35.9911,0
3.43e+22,689.834,18.5894,49.7954,37.109,0
3.44e+22,549.636,16.1209,49.7319,34.0946,0
3.44e+22,1458.74,12.1229,50.5992,120.329,0
3.44e+22,505.98800000000006,15.6325,50.0616,32.3677,0
3.4e+22,1323.65,15.7598,49.2391,83.9892,0
3.37e+22,878.428,14.4941,50.7441,60.6059,0
3.37e+22,1385.16,14.8447,50.8328,93.3102,0
3.37e+22,1329.53,15.8912,49.8421,83.6643,0
3.35e+22,761.238,15.190999999999999,51.0479,50.1111,0
3.34e+22,912.407,30.6806,50.7901,29.7389,0
3.29e+22,1107.89,27.1927,53.9443,40.7421,0
3.29e+22,1090.02,37.0716,54.1495,29.4031,0
3.27e+22,1118.65,31.7986,51.4736,35.1792,0
3.27e+22,893.993,33.568000000000005,52.8568,26.6323,0
3.24e+22,844.617,30.3841,52.5152,27.798,0
3.24e+22,819.721,25.3628,53.618,32.3198,0
3.23e+22,873.313,26.4951,52.2038,32.9613,0
3.22e+22,601.927,19.0572,49.7496,31.5853,0
3.22e+22,892.8639999999998,23.2026,50.4951,38.4812,0
3.22e+22,817.255,20.451,50.82100000000001,39.9616,0
3.2e+22,540.395,20.8009,49.3213,25.9794,0
3.18e+22,454.741,16.5325,49.0017,27.5059,0
3.17e+22,306.578,15.3155,52.8066,20.0175,0
3.12e+22,493.715,14.2115,50.0609,34.7405,0
3.11e+22,398.302,14.89,49.6589,26.7496,0
3.15e+22,434.679,21.4037,51.892,20.3086,0
3.13e+22,363.005,14.2994,54.846,25.386,0
3.09e+22,410.426,17.4294,55.6511,23.5479,0
3.06e+22,402.537,15.0971,57.2586,26.6632,0
3.03e+22,441.156,16.0361,58.6413,27.5102,0
3.02e+22,398.247,16.7224,57.451,23.8152,0
3.01e+22,577.8919999999998,18.5468,58.9886,31.1586,0
2.98e+22,1235.64,16.384,55.1063,75.4172,0
2.94e+22,469.992,25.7489,58.7336,18.2529,0
2.92e+22,1724.95,14.8165,58.3236,116.421,0
2.88e+22,1554.46,10.7298,58.0544,144.873,0
2.91e+21,219.203,25.7869,66.6228,8.500539999999999,0
3.19e+21,682.07,24.410999999999998,66.8032,27.9411,0
3.66e+21,1129.66,30.7718,74.0347,36.711,0
4.46e+21,1984.57,39.6047,64.7858,50.1094,0
5.08e+21,2044.75,58.2708,57.6846,35.0905,0
6.15e+21,2089.35,37.9723,54.0786,55.023,0
6.51e+21,1327.61,35.914,45.5673,36.9663,0
7.31e+21,1294.22,29.0754,43.7984,44.5127,0
7.32e+21,1292.47,38.7301,45.8326,33.3711,0
7.52e+21,649.323,36.0671,45.6118,18.0032,0
7.68e+21,723.352,36.0497,39.4965,20.0654,0
7.79e+21,566.307,50.5961,36.4174,11.1927,0
8.05e+21,397.506,28.428,37.66,13.9829,0
8.23e+21,571.96,30.8268,39.0636,18.554,0
8.26e+21,758.493,36.2357,34.8672,20.9322,0
8.37e+21,632.521,27.4738,35.1593,23.0227,0
8.76e+21,581.908,29.4141,34.7207,19.7833,0
9.08e+21,1334.74,22.3009,38.046,59.8515,0
9.07e+21,1570.02,21.9646,36.1094,71.4795,0
9.51e+21,415.256,19.8885,32.2627,20.8792,0
9.63e+21,554.519,21.5277,32.8863,25.7584,0
9.94e+21,1039.83,19.835,35.1609,52.424,0
1.01e+22,1338.65,15.6935,35.8592,85.2997,0
1e+22,907.338,22.0341,33.4422,41.1788,0
1.03e+22,760.158,20.0942,35.1458,37.8297,0
1.01e+22,585.9780000000002,19.3509,41.6907,30.2817,0
1.01e+22,639.471,16.8086,43.3401,38.0443,0
9.96e+21,705.831,19.9088,44.4904,35.4532,0
9.89e+21,699.895,21.1923,45.1171,33.0259,0
9.7e+21,667.8489999999998,19.9314,50.8837,33.5074,0
9.73e+21,1048.6,17.4194,49.788,60.1973,0
9.67e+21,595.432,29.3228,53.9422,20.3061,0
9.69e+21,788.704,18.5799,52.6556,42.4493,0
9.63e+21,988.373,18.9608,54.6339,52.1272,0
9.49e+21,895.9639999999998,18.2125,59.4343,49.195,0
9.71e+21,1452.96,22.7364,61.6085,63.9045,0
9.64e+21,1559.05,19.0452,62.6791,81.8603,0
9.57e+21,1678.11,20.651999999999997,61.6602,81.2566,0
9.63e+21,1359.59,23.325,60.4757,58.2889,0
9.53e+21,1195.89,22.2516,61.4445,53.7442,0
9.39e+21,1314.21,25.5898,60.786,51.3566,0
8.85e+21,1120.88,28.7474,60.9117,38.9906,0
8.8e+21,957.181,23.4883,65.7927,40.7514,0
8.84e+21,956.26,23.9562,70.0717,39.917,0
8.5e+21,1041.84,27.9445,70.9035,37.2824,0
8.36e+21,1325.86,31.5468,72.8689,42.0283,0
7.97e+21,1197.75,30.5813,73.7671,39.1661,0
7.62e+21,1257.34,19.1758,79.1873,65.5691,0
7.41e+21,1349.94,15.837,82.4186,85.2395,0
7.16e+21,1511.3,17.4629,84.6086,86.5433,0
6.98e+21,875.4780000000002,13.6624,82.353,64.0794,0
6.85e+21,721.1139999999998,11.6104,87.2758,62.1093,0
6.65e+21,857.0110000000002,11.2041,85.5377,76.4908,0
1.02e+22,17.093,4.0,84.9097,4.27325,0
1.04e+22,29.9866,25.2237,76.6143,4.0315400000000015,0
1.03e+22,66.937,26.6646,74.2075,3.25471,0
1.01e+22,577.215,8.0975,74.3917,37.3895,0
1.01e+22,967.677,7.43801,80.4234,70.7692,0
1e+22,877.329,7.206860000000001,73.6697,67.1259,0
1.02e+22,2261.54,8.06966,80.0901,134.92,0
1.02e+22,515.576,13.645,81.3312,32.5782,0
1.02e+22,1044.87,10.7635,82.5999,50.1769,0
1.02e+22,765.326,13.8716,81.3098,41.7142,0
1.05e+22,1674.37,9.06201,76.0657,75.6057,0
1.02e+22,489.309,10.0631,74.6394,30.7301,0
1.02e+22,758.818,10.6499,75.5645,34.7855,0
1.03e+22,786.398,15.0369,77.1756,39.0117,0
1e+22,746.64,20.5662,75.9913,37.349,0
9.99e+21,628.7769999999998,15.4379,74.2557,38.3684,0
9.96e+21,516.442,13.6737,80.6773,34.5525,0
9.94e+21,520.927,13.0699,77.8177,30.1796,0
9.9e+21,515.193,16.7621,78.25,35.1076,0
9.83e+21,536.375,15.8258,77.1355,38.3843,0
9.71e+21,549.342,20.8237,72.4536,36.7453,0
9.52e+21,668.52,18.3469,72.9933,35.4406,0
9.25e+21,485.003,22.1461,73.5795,27.6915,0
9.23e+21,466.695,15.9228,72.9168,31.1049,0
9.14e+21,292.6740000000001,21.8142,75.235,25.5058,0
9.07e+21,419.048,20.158,74.2462,37.4444,0
8.94e+21,359.1869999999999,19.9909,81.7931,26.0433,0
8.71e+21,460.252,16.3879,84.6151,36.9909,0
8.57e+21,863.8580000000002,14.9466,82.73299999999998,48.5128,0
8.21e+21,658.933,17.2609,81.5629,35.0388,0
